price,differencePrice,priceChange,displayName,timeLastUpdated,localDateChange
42335.566,-55.71875,-388.64047,Bitcoin,2024-01-10T20:03:03.6008042Z,1704917013220
42284.19,-51.375,-474.00577,Bitcoin,2024-01-10T20:04:02.8505263Z,1704917066219
42278.688,-5.5039062,-452.83856,Bitcoin,2024-01-10T20:07:03.2146869Z,1704917231229
42280.758,2.0703125,-454.85638,Bitcoin,2024-01-10T20:08:03.2262921Z,1704917337234
42073.992,-206.76562,-655.09204,Bitcoin,2024-01-10T20:09:02.1729113Z,1704917395235
42128.93,54.9375,-571.26825,Bitcoin,2024-01-10T20:10:04.1624623Z,1704917448228
42148.957,20.027344,-567.32495,Bitcoin,2024-01-10T20:11:03.1078912Z,1704917501233
42153.582,4.625,-567.3872,Bitcoin,2024-01-10T20:12:02.9632427Z,1704917554243
41627.152,-526.4297,-1081.0571,Bitcoin,2024-01-10T20:13:02.4458442Z,1704917609219
41411.652,-215.5,-1226.199,Bitcoin,2024-01-10T20:14:02.6772733Z,1704917662240
41638.07,226.41797,-1029.2931,Bitcoin,2024-01-10T20:15:04.0197809Z,1704917715256
41537.523,-100.546875,-1110.298,Bitcoin,2024-01-10T20:16:01.8170162Z,1704917817223
41781.203,243.67969,-857.89343,Bitcoin,2024-01-10T20:17:02.2821367Z,1704917874215
41739.34,-41.86328,-860.74866,Bitcoin,2024-01-10T20:18:04.2152183Z,1704917927231
41743.918,4.578125,-860.84314,Bitcoin,2024-01-10T20:19:04.1010852Z,1704917980223
41826.715,82.796875,-790.1066,Bitcoin,2024-01-10T20:20:02.8624936Z,1704918035227
41819.195,-7.5195312,-829.6928,Bitcoin,2024-01-10T20:21:14.0821185Z,1704918089227
41762.566,-56.628906,-887.4546,Bitcoin,2024-01-10T20:22:02.1257656Z,1704918143246
41602.11,-160.45703,-1028.4042,Bitcoin,2024-01-10T20:23:01.9006918Z,1704918196213
41527.965,-74.14453,-1076.8202,Bitcoin,2024-01-10T20:24:02.7752598Z,1704918249359
41523.414,-4.5507812,-1076.7021,Bitcoin,2024-01-10T20:24:02.7752598Z,1704918302220
41528.926,5.5117188,-1075.5991,Bitcoin,2024-01-10T20:25:03.0791755Z,1704918358216
41588.41,59.484375,-997.706,Bitcoin,2024-01-10T20:26:02.4593077Z,1704918411229
41615.168,26.757812,-978.78876,Bitcoin,2024-01-10T20:27:02.760542Z,1704918464223
41606.223,-8.9453125,-1018.10425,Bitcoin,2024-01-10T20:28:06.3074039Z,1704918522243
41694.613,88.390625,-941.04736,Bitcoin,2024-01-10T20:30:05.7660746Z,1704918628230
41793.83,99.21484,-846.53394,Bitcoin,2024-01-10T20:31:06.261832Z,1704918681227
41768.508,-25.320312,-877.0551,Bitcoin,2024-01-10T20:32:03.163832Z,1704918734226
41798.797,30.289062,-854.91077,Bitcoin,2024-01-10T20:33:02.5632932Z,1704918787230
41780.465,-18.332031,-854.5359,Bitcoin,2024-01-10T20:33:02.5632932Z,1704918837219
41840.914,60.44922,-740.1658,Bitcoin,2024-01-10T20:34:08.9708904Z,1704918890228
41833.05,-7.8632812,-754.6683,Bitcoin,2024-01-10T20:35:03.3750343Z,1704918943226
41855.562,22.511719,-741.68054,Bitcoin,2024-01-10T20:36:06.7924156Z,1704918996229
41860.152,4.5898438,-741.7619,Bitcoin,2024-01-10T20:37:05.7034617Z,1704919049259
41840.67,-19.480469,-741.83514,Bitcoin,2024-01-10T20:38:02.2149358Z,1704919102244
41902.93,62.257812,-679.6655,Bitcoin,2024-01-10T20:39:02.6994163Z,1704919155231
41913.414,10.484375,-664.74677,Bitcoin,2024-01-10T20:40:02.7268804Z,1704919225229
41858.48,-54.933594,-719.5473,Bitcoin,2024-01-10T20:41:03.0218668Z,1704919278229
41866.848,8.3671875,-731.8325,Bitcoin,2024-01-10T20:42:03.2308957Z,1704919333233
41719.637,-147.21094,-872.44104,Bitcoin,2024-01-10T20:44:02.801485Z,1704919492249
42029.484,309.84766,-626.2393,Bitcoin,2024-01-10T20:45:02.6446038Z,1704919545224
41745.207,-284.27734,-900.8616,Bitcoin,2024-01-10T20:46:04.0094333Z,1704919602238
41506.273,-238.9336,-1126.0652,Bitcoin,2024-01-10T20:47:02.7452219Z,1704919660266
41748.863,242.58984,-869.754,Bitcoin,2024-01-10T20:48:01.9839789Z,1704919713225
41835.277,86.41406,-814.5329,Bitcoin,2024-01-10T20:49:01.8764461Z,1704919766217
41830.742,-4.5351562,-812.35297,Bitcoin,2024-01-10T20:50:12.5334409Z,1704919824222
41648.35,-182.39062,-970.4066,Bitcoin,2024-01-10T20:51:03.5479748Z,1704919877239
41530.492,-117.859375,-1078.1316,Bitcoin,2024-01-10T20:52:05.4028719Z,1704919932223
41525.94,-4.5507812,-1078.0134,Bitcoin,2024-01-10T20:53:02.7467965Z,1704920038219
41764.875,238.9336,-821.93274,Bitcoin,2024-01-10T20:54:02.6041786Z,1704920094228
41737.645,-27.230469,-829.7443,Bitcoin,2024-01-10T20:55:01.6308416Z,1704920147223
41570.473,-167.17188,-1001.8483,Bitcoin,2024-01-10T20:56:03.2808972Z,1704920200229
41607.51,37.039062,-922.02246,Bitcoin,2024-01-10T20:57:02.8708791Z,1704920253232
41773.445,165.9336,-759.4412,Bitcoin,2024-01-10T20:58:03.3644105Z,1704920306220
41931.203,157.75781,-577.39264,Bitcoin,2024-01-10T20:59:04.3619316Z,1704920368222
42120.3,189.09766,-400.98526,Bitcoin,2024-01-10T21:00:03.5629973Z,1704920421221
42080.4,-39.902344,-448.95578,Bitcoin,2024-01-10T21:01:02.2759659Z,1704920475234
41995.6,-84.796875,-558.9614,Bitcoin,2024-01-10T21:02:16.4322933Z,1704920578239
41907.92,-87.67969,-674.29846,Bitcoin,2024-01-10T21:04:09.6418342Z,1704920686221
41742.043,-165.8789,-826.90985,Bitcoin,2024-01-10T21:05:03.8359774Z,1704920739219
41878.086,136.04297,-712.34625,Bitcoin,2024-01-10T21:06:03.0401774Z,1704920792231
41991.35,113.265625,-613.9135,Bitcoin,2024-01-10T21:07:03.7237987Z,1704920848223
41986.746,-4.6054688,-613.8462,Bitcoin,2024-01-10T21:08:02.1685358Z,1704920904222
42045.906,59.160156,-570.5629,Bitcoin,2024-01-10T21:09:02.7408397Z,1704920957218
42168.977,123.07031,-480.30463,Bitcoin,2024-01-10T21:10:02.5752768Z,1704921012221
42033.277,-135.69922,-621.6722,Bitcoin,2024-01-10T21:11:13.1249122Z,1704921118234
42000.85,-32.42578,-593.47205,Bitcoin,2024-01-10T21:12:03.9279997Z,1704921171218
42123.125,122.27344,-862.17615,Bitcoin,2024-01-10T21:13:03.7940471Z,1704921228223
42035.438,-87.6875,-1384.6473,Bitcoin,2024-01-10T21:15:03.930964Z,1704921343231
42097.984,62.546875,-1374.0781,Bitcoin,2024-01-10T21:16:03.4250219Z,1704921396225
41852.68,-245.30469,-652.06476,Bitcoin,2024-01-10T21:17:04.5955587Z,1704921449218
41792.38,-60.30078,-872.6458,Bitcoin,2024-01-10T21:18:06.4536947Z,1704921504225
41718.363,-74.015625,-251.14455,Bitcoin,2024-01-10T21:20:03.3355395Z,1704921616227
41641.92,-76.44141,-393.51614,Bitcoin,2024-01-10T21:22:02.1518029Z,1704921727218
41511.98,-129.9414,-605.6598,Bitcoin,2024-01-10T21:23:02.2093949Z,1704921833230
41568.62,56.640625,-613.96857,Bitcoin,2024-01-10T21:24:03.0958124Z,1704921886213
41682.49,113.86719,-528.9508,Bitcoin,2024-01-10T21:25:05.0016565Z,1704921939231
41673.344,-9.144531,-528.8347,Bitcoin,2024-01-10T21:26:02.5963892Z,1704921992230
41735.688,62.34375,154.00468,Bitcoin,2024-01-10T21:28:02.8693983Z,1704922099229
41730.95,-4.7382812,224.51251,Bitcoin,2024-01-10T21:29:02.5306341Z,1704922152230
41721.793,-9.15625,224.46326,Bitcoin,2024-01-10T21:29:02.5306341Z,1704922205218
41752.2,30.40625,200.41055,Bitcoin,2024-01-10T21:30:03.2629878Z,1704922258227
41756.566,4.3671875,-131.11562,Bitcoin,2024-01-10T21:31:13.6259073Z,1704922315229
41747.406,-9.160156,-131.08685,Bitcoin,2024-01-10T21:32:12.4868691Z,1704922372218
41566.652,-180.7539,-347.4972,Bitcoin,2024-01-10T21:33:02.6647547Z,1704922425223
41617.668,51.015625,-293.82074,Bitcoin,2024-01-10T21:34:04.0480922Z,1704922483222
41657.54,39.871094,79.982475,Bitcoin,2024-01-10T21:35:02.0729842Z,1704922536236
41645.57,-11.96875,-16.408354,Bitcoin,2024-01-10T21:36:13.252471Z,1704922589231
41601.61,-43.960938,-304.10776,Bitcoin,2024-01-10T21:37:03.6855184Z,1704922642222
41610.742,9.1328125,-304.1745,Bitcoin,2024-01-10T21:38:02.2513425Z,1704922699221
41498.83,-111.91406,-551.9344,Bitcoin,2024-01-10T21:39:03.9816208Z,1704922754219
41443.566,-55.26172,-595.54407,Bitcoin,2024-01-10T21:40:02.5470867Z,1704922811238
41376.93,-66.63672,-628.51556,Bitcoin,2024-01-10T21:41:02.9093063Z,1704922866255
41372.39,-4.5390625,-628.4466,Bitcoin,2024-01-10T21:41:02.9093063Z,1704922919223
41283.805,-88.58594,-812.0524,Bitcoin,2024-01-10T21:42:03.3240584Z,1704922972228
41339.145,55.339844,-742.45105,Bitcoin,2024-01-10T21:43:02.2047587Z,1704923025227
41440.28,101.13672,-602.95605,Bitcoin,2024-01-10T21:44:02.1735475Z,1704923078215
41501.758,61.476562,-356.5001,Bitcoin,2024-01-10T21:48:02.2178873Z,1704923291222
41551.0,49.242188,-187.395,Bitcoin,2024-01-10T21:49:02.492947Z,1704923347219
41698.434,147.4336,-110.50085,Bitcoin,2024-01-10T21:50:04.3815363Z,1704923453226
41703.008,4.5742188,-110.51298,Bitcoin,2024-01-10T21:51:02.3476817Z,1704923511224
41668.336,-34.671875,-125.42169,Bitcoin,2024-01-10T21:52:02.1269711Z,1704923564219
41671.965,3.6289062,-38.17152,Bitcoin,2024-01-10T21:53:02.6005923Z,1704923622217
41603.145,-68.82031,-105.25596,Bitcoin,2024-01-10T21:54:03.8132908Z,1704923676215
41598.582,-4.5625,-105.24441,Bitcoin,2024-01-10T21:55:02.4608124Z,1704923729227
41644.934,46.351562,137.42827,Bitcoin,2024-01-10T21:56:02.783792Z,1704923787226
41676.79,31.855469,85.85419,Bitcoin,2024-01-10T21:57:04.2795942Z,1704923837217
41713.4,36.609375,375.00345,Bitcoin,2024-01-10T21:58:02.2591903Z,1704923890233
41732.082,18.683594,303.39224,Bitcoin,2024-01-10T21:59:02.8798603Z,1704923996220
41811.812,79.73047,319.86038,Bitcoin,2024-01-10T22:00:04.5574776Z,1704924049238
42399.047,587.2344,766.57477,Bitcoin,2024-01-11T10:26:03.7459732Z,1704968811091
42386.805,-12.2421875,733.7156,Bitcoin,2024-01-11T10:27:03.0383617Z,1704968865023
42395.742,8.9375,753.79626,Bitcoin,2024-01-11T10:28:03.3329424Z,1704968918049
42436.453,40.710938,777.86017,Bitcoin,2024-01-11T10:30:07.4715176Z,1704969025063
42452.79,16.335938,778.1596,Bitcoin,2024-01-11T10:31:13.628955Z,1704969080032
42457.445,4.65625,778.24493,Bitcoin,2024-01-11T10:31:13.628955Z,1704969134047
42388.64,-68.80469,697.71704,Bitcoin,2024-01-11T10:33:02.7178982Z,1704969192025
42393.29,4.6484375,697.7936,Bitcoin,2024-01-11T10:33:02.7178982Z,1704969246090
42416.46,23.171875,741.43976,Bitcoin,2024-01-11T10:34:02.2384096Z,1704969299036
42414.39,-2.0703125,759.6417,Bitcoin,2024-01-11T10:35:03.2805251Z,1704969352019
42417.406,3.015625,776.6627,Bitcoin,2024-01-11T10:36:02.5908989Z,1704969405033
42463.355,45.94922,830.5832,Bitcoin,2024-01-11T10:37:02.6480078Z,1704969458026
42461.145,-2.2109375,839.8814,Bitcoin,2024-01-11T10:38:03.3425267Z,1704969512037
42470.46,9.316406,840.0657,Bitcoin,2024-01-11T10:39:02.175Z,1704969566023
42498.93,28.46875,871.517,Bitcoin,2024-01-11T10:40:02.3636154Z,1704969622038
42514.133,15.203125,914.479,Bitcoin,2024-01-11T10:41:02.7908789Z,1704969675036
42518.797,4.6640625,914.5793,Bitcoin,2024-01-11T10:41:02.7908789Z,1704969728051
42534.61,15.8125,939.1641,Bitcoin,2024-01-11T10:42:06.4988375Z,1704969782031
42520.887,-13.722656,939.71155,Bitcoin,2024-01-11T10:43:06.710352Z,1704969835035
42580.42,59.535156,999.3625,Bitcoin,2024-01-11T10:44:02.9744858Z,1704969888029
42608.066,27.644531,1033.2456,Bitcoin,2024-01-11T10:45:02.0421275Z,1704969942027
42610.44,2.375,1025.6333,Bitcoin,2024-01-11T10:46:02.3250581Z,1704970002035
42619.535,9.09375,1046.7357,Bitcoin,2024-01-11T10:47:02.9117041Z,1704970062034
42659.45,39.914062,1073.3118,Bitcoin,2024-01-11T10:48:05.4842925Z,1704970115030
42627.6,-31.847656,1034.1456,Bitcoin,2024-01-11T10:50:02.6816163Z,1704970222045
42598.004,-29.597656,1001.47906,Bitcoin,2024-01-11T10:51:02.6230571Z,1704970274056
42629.562,31.558594,1013.30475,Bitcoin,2024-01-11T10:52:03.5094205Z,1704970331038
42634.24,4.6757812,1013.41583,Bitcoin,2024-01-11T10:52:03.5094205Z,1704970384033
42670.684,36.445312,1079.1416,Bitcoin,2024-01-11T10:53:02.962048Z,1704970437029
42696.918,26.234375,1089.6254,Bitcoin,2024-01-11T10:55:03.6019001Z,1704970543062
42715.49,18.570312,1102.914,Bitcoin,2024-01-11T10:56:03.437155Z,1704970597028
42703.086,-12.402344,1119.6749,Bitcoin,2024-01-11T10:57:03.1381572Z,1704970650035
42682.617,-20.46875,1150.7234,Bitcoin,2024-01-11T10:58:02.6447272Z,1704970703040
42660.07,-22.546875,1126.226,Bitcoin,2024-01-11T10:59:02.7333127Z,1704970756031
42650.715,-9.355469,1125.9789,Bitcoin,2024-01-11T10:59:02.7333127Z,1704970809032
42682.69,31.976562,1156.2742,Bitcoin,2024-01-11T11:00:08.1160432Z,1704970864027
42709.918,27.226562,1205.701,Bitcoin,2024-01-11T11:01:03.9694357Z,1704970918025
42705.234,-4.6835938,1205.5687,Bitcoin,2024-01-11T11:02:02.3667008Z,1704970972032
42684.387,-20.847656,1184.4918,Bitcoin,2024-01-11T11:03:05.0704469Z,1704971025027
42616.074,-68.3125,1131.4568,Bitcoin,2024-01-11T11:04:02.9218623Z,1704971078028
42612.305,-3.7695312,1134.7657,Bitcoin,2024-01-11T11:05:05.3519366Z,1704971131034
42616.984,4.6796875,1134.8903,Bitcoin,2024-01-11T11:06:02.9430268Z,1704971187033
42630.848,13.863281,1159.1328,Bitcoin,2024-01-11T11:07:02.5268339Z,1704971241029
42650.805,19.957031,1178.0153,Bitcoin,2024-01-11T11:08:03.6029387Z,1704971293031
42672.297,21.492188,1196.9579,Bitcoin,2024-01-11T11:09:03.7155635Z,1704971347023
42662.344,-9.953125,1129.6989,Bitcoin,2024-01-11T11:11:02.9673343Z,1704971510033
42685.137,22.792969,1139.6932,Bitcoin,2024-01-11T11:12:02.6108125Z,1704971563026
42703.3,18.164062,1154.6973,Bitcoin,2024-01-11T11:13:03.6925169Z,1704971616023
42698.613,-4.6875,1154.5706,Bitcoin,2024-01-11T11:14:02.4020866Z,1704971673028
42778.12,79.50781,1207.1985,Bitcoin,2024-01-11T11:15:03.0794191Z,1704971731035
42793.234,15.113281,1230.3055,Bitcoin,2024-01-11T11:16:05.013292Z,1704971785107
42735.46,-57.773438,1186.3364,Bitcoin,2024-01-11T11:17:03.887724Z,1704971843032
42745.27,9.808594,1244.7423,Bitcoin,2024-01-11T11:18:02.4711304Z,1704971896024
42753.25,7.9804688,1272.7643,Bitcoin,2024-01-11T11:19:03.189252Z,1704971949019
42757.945,4.6953125,1272.904,Bitcoin,2024-01-11T11:19:03.189252Z,1704972006044
42776.65,18.703125,1265.7611,Bitcoin,2024-01-11T11:22:02.3642311Z,1704972172060
42869.695,93.046875,1430.5618,Bitcoin,2024-01-11T11:24:03.5789559Z,1704972255130
42913.523,43.828125,1499.3986,Bitcoin,2024-01-11T11:25:02.8552809Z,1704972309077
42918.24,4.7148438,1499.5632,Bitcoin,2024-01-11T11:25:02.8552809Z,1704972362072
42913.3,-4.9375,1501.5365,Bitcoin,2024-01-11T11:26:02.7885026Z,1704972412071
42869.535,-43.765625,1457.9928,Bitcoin,2024-01-11T11:27:03.4126413Z,1704972463080
42860.758,-8.777344,1449.1222,Bitcoin,2024-01-11T11:28:10.3053085Z,1704972516046
42865.465,4.7070312,1449.2814,Bitcoin,2024-01-11T11:29:02.4532484Z,1704972569371
42855.164,-10.300781,1457.9326,Bitcoin,2024-01-11T11:30:04.6664789Z,1704972622022
42874.426,19.261719,1495.8888,Bitcoin,2024-01-11T11:31:03.1685962Z,1704972675034
42800.793,-73.63281,1403.438,Bitcoin,2024-01-11T11:32:04.7685649Z,1704972728023
42814.895,14.1015625,1403.9004,Bitcoin,2024-01-11T11:32:04.7685649Z,1704972784025
42765.95,-48.945312,1372.787,Bitcoin,2024-01-11T11:33:03.0303982Z,1704972837036
42738.914,-27.035156,1353.5414,Bitcoin,2024-01-11T11:34:04.0931771Z,1704972890031
42767.89,28.976562,1392.0948,Bitcoin,2024-01-11T11:35:04.1905745Z,1704972948032
42736.883,-31.007812,1375.7003,Bitcoin,2024-01-11T11:37:04.1533669Z,1704973055033
42716.6,-20.28125,1356.6793,Bitcoin,2024-01-11T11:38:04.6087769Z,1704973114027
42727.09,10.488281,1361.7124,Bitcoin,2024-01-11T11:39:03.2076097Z,1704973167027
42734.586,7.4960938,1341.4387,Bitcoin,2024-01-11T11:40:03.752616Z,1704973220031
42676.0,-58.585938,1293.851,Bitcoin,2024-01-11T11:41:02.5961408Z,1704973277031
42716.27,40.26953,1337.4464,Bitcoin,2024-01-11T11:42:03.0168421Z,1704973330032
42725.652,9.3828125,1337.7402,Bitcoin,2024-01-11T11:42:03.0168421Z,1704973383037
42720.96,-4.6914062,1337.5933,Bitcoin,2024-01-11T11:43:02.6610435Z,1704973441023
42774.26,53.30078,1405.99,Bitcoin,2024-01-11T11:44:02.7792Z,1704973494050
42748.246,-26.015625,1361.9591,Bitcoin,2024-01-11T11:45:02.9147817Z,1704973547025
42752.938,4.6914062,1362.1086,Bitcoin,2024-01-11T11:46:03.0382827Z,1704973600030
42804.438,51.5,1376.5907,Bitcoin,2024-01-11T11:47:02.9414961Z,1704973653025
42800.027,-4.4101562,1374.7368,Bitcoin,2024-01-11T11:48:02.3273236Z,1704973706029
42795.06,-4.96875,1352.7518,Bitcoin,2024-01-11T11:49:03.870074Z,1704973760034
42782.582,-12.4765625,1328.827,Bitcoin,2024-01-11T11:50:04.2429974Z,1704973814033
42772.08,-10.503906,1316.9095,Bitcoin,2024-01-11T11:51:03.7558932Z,1704973867034
42809.51,37.433594,1402.4396,Bitcoin,2024-01-11T11:53:02.5668337Z,1704974033034
42818.06,8.546875,1490.9248,Bitcoin,2024-01-11T11:54:13.3991774Z,1704974086038
42849.37,31.3125,1692.5502,Bitcoin,2024-01-11T11:56:02.9627247Z,1704974195032
42868.375,19.003906,1576.2701,Bitcoin,2024-01-11T11:57:02.0184317Z,1704974248027
42889.316,20.941406,1586.4758,Bitcoin,2024-01-11T11:59:12.6535011Z,1704974358035
42881.49,-7.828125,1523.5792,Bitcoin,2024-01-11T12:00:27.5181888Z,1704974465022
42858.055,-23.433594,1443.8878,Bitcoin,2024-01-11T12:01:03.5626278Z,1704974519021
42906.445,48.390625,1475.5526,Bitcoin,2024-01-11T12:02:04.664381Z,1704974572035
42952.91,46.464844,1502.4928,Bitcoin,2024-01-11T12:03:13.0548508Z,1704974626021
42957.625,4.7148438,1502.6577,Bitcoin,2024-01-11T12:04:02.9534728Z,1704974679053
42941.047,-16.578125,1450.1191,Bitcoin,2024-01-11T12:05:02.7163014Z,1704974741036
42923.625,-17.421875,1408.3241,Bitcoin,2024-01-11T12:06:02.9162581Z,1704974796039
42975.273,51.648438,1511.8701,Bitcoin,2024-01-11T12:07:02.8673538Z,1704974849023
42926.25,-49.023438,1413.9907,Bitcoin,2024-01-11T12:08:02.0224654Z,1704974905028
42948.875,22.625,1459.4027,Bitcoin,2024-01-11T12:09:04.7589755Z,1704974960037
42932.355,-16.519531,1430.0768,Bitcoin,2024-01-11T12:10:02.6339094Z,1704975051030
42903.027,-29.328125,1462.5642,Bitcoin,2024-01-11T12:11:02.9017014Z,1704975104039
42813.086,-89.94141,1411.1193,Bitcoin,2024-01-11T12:14:02.9537896Z,1704975260118
42810.05,-3.0351562,1495.7832,Bitcoin,2024-01-11T12:20:02.1135034Z,1704975623089
43052.055,242.0039,2088.8857,Bitcoin,2024-01-11T12:42:02.8895654Z,1704976944040
43013.99,-38.066406,2058.2192,Bitcoin,2024-01-11T12:43:02.3141075Z,1704976998030
43067.54,53.55078,2090.929,Bitcoin,2024-01-11T12:44:02.7146757Z,1704977051045
43055.945,-11.59375,2232.0203,Bitcoin,2024-01-11T12:49:02.8370709Z,1704977347094
43060.676,4.7304688,2232.2656,Bitcoin,2024-01-11T12:49:02.8370709Z,1704977401032
43098.332,37.65625,2286.7974,Bitcoin,2024-01-11T13:08:02.94479Z,1704978505089
43057.684,-40.648438,2267.8481,Bitcoin,2024-01-11T13:09:02.6645452Z,1704978559031
43062.312,4.6289062,2289.1924,Bitcoin,2024-01-11T13:10:04.6908643Z,1704978612020
43057.58,-4.734375,2288.941,Bitcoin,2024-01-11T13:10:04.6908643Z,1704978665020
43067.043,9.464844,2289.444,Bitcoin,2024-01-11T13:11:02.6743535Z,1704978718037
43070.75,3.7070312,2271.982,Bitcoin,2024-01-11T13:12:03.0898848Z,1704978767032
43052.36,-18.390625,2249.4858,Bitcoin,2024-01-11T13:13:02.1593325Z,1704978820023
43040.363,-11.996094,2194.8433,Bitcoin,2024-01-11T13:14:02.0933893Z,1704978879050
42968.242,-72.12109,1994.5857,Bitcoin,2024-01-11T13:15:05.5494629Z,1704978932028
42977.16,8.308594,2013.0502,Bitcoin,2024-01-11T13:17:03.2264465Z,1704979045024
42980.023,2.8632812,2060.4624,Bitcoin,2024-01-11T13:18:04.7653209Z,1704979098025
43002.3,22.277344,2136.7844,Bitcoin,2024-01-11T13:19:04.4408201Z,1704979156046
43007.027,4.7265625,2137.019,Bitcoin,2024-01-11T13:20:02.4450991Z,1704979209025
42988.125,-18.902344,2136.08,Bitcoin,2024-01-11T13:20:02.4450991Z,1704979258021
43053.68,65.55469,2239.222,Bitcoin,2024-01-11T13:21:02.710208Z,1704979312049
43104.953,51.273438,2288.011,Bitcoin,2024-01-11T13:22:13.17572Z,1704979365027
43109.688,4.734375,2288.2622,Bitcoin,2024-01-11T13:23:02.4415112Z,1704979415034
43096.73,-12.957031,2268.612,Bitcoin,2024-01-11T13:24:03.3314157Z,1704979468033
43081.562,-15.167969,2224.301,Bitcoin,2024-01-11T13:25:03.3902074Z,1704979521027
43100.18,18.617188,2180.9336,Bitcoin,2024-01-11T13:26:02.0431461Z,1704979574036
43090.707,-9.472656,2180.4543,Bitcoin,2024-01-11T13:26:02.0431461Z,1704979627022
43085.973,-4.734375,2180.2148,Bitcoin,2024-01-11T13:27:02.8613979Z,1704979681037
43105.53,19.558594,2125.1028,Bitcoin,2024-01-11T13:28:02.7952333Z,1704979734041
42998.375,-107.15625,2008.0242,Bitcoin,2024-01-11T13:29:01.9645145Z,1704979787078
43117.184,118.80859,1884.6521,Bitcoin,2024-01-11T13:30:02.9542667Z,1704979840043
43062.73,-54.453125,1761.0072,Bitcoin,2024-01-11T13:31:04.1944664Z,1704979894048
43100.48,37.75,1762.551,Bitcoin,2024-01-11T13:32:04.0838464Z,1704979953056
42980.84,-119.640625,1840.0098,Bitcoin,2024-01-11T13:33:02.4420582Z,1704980007047
42041.97,-938.8711,725.224,Bitcoin,2024-01-11T16:20:03.6002791Z,1704990007039
42167.35,125.38281,866.9186,Bitcoin,2024-01-11T16:21:02.3952456Z,1704990106994
42210.586,43.234375,899.50757,Bitcoin,2024-01-11T16:22:02.4007632Z,1704990160771
42154.68,-55.90625,789.9787,Bitcoin,2024-01-11T16:23:03.065756Z,1704990215763
42210.586,55.90625,899.50757,Bitcoin,2024-01-11T16:22:02.4007632Z,1704990217780
42154.68,-55.90625,789.9787,Bitcoin,2024-01-11T16:23:03.065756Z,1704990218785
42120.875,-33.804688,673.5128,Bitcoin,2024-01-11T16:24:03.0209498Z,1704990270775
42081.875,-39.0,593.35443,Bitcoin,2024-01-11T16:26:03.3820818Z,1704990376798
42120.875,39.0,673.5128,Bitcoin,2024-01-11T16:25:02.8296167Z,1704990377780
42081.875,-39.0,593.35443,Bitcoin,2024-01-11T16:26:03.3820818Z,1704990378770
42086.484,4.609375,593.41943,Bitcoin,2024-01-11T16:27:03.2411748Z,1704990429762
42081.875,-4.609375,593.35443,Bitcoin,2024-01-11T16:26:03.3820818Z,1704990430797
42086.484,4.609375,593.41943,Bitcoin,2024-01-11T16:27:03.2411748Z,1704990431781
42077.27,-9.214844,593.2895,Bitcoin,2024-01-11T16:27:03.2411748Z,1704990482776
42086.484,9.214844,593.41943,Bitcoin,2024-01-11T16:27:03.2411748Z,1704990483835
42077.27,-9.214844,593.2895,Bitcoin,2024-01-11T16:27:03.2411748Z,1704990484874
42048.117,-29.152344,562.6038,Bitcoin,2024-01-11T16:28:02.6204176Z,1704990536777
42089.523,41.40625,525.6981,Bitcoin,2024-01-11T16:29:02.4682719Z,1704990589809
42052.535,-36.98828,510.9383,Bitcoin,2024-01-11T16:30:06.5328633Z,1704990642777
42089.523,36.98828,525.6981,Bitcoin,2024-01-11T16:29:02.4682719Z,1704990644777
42052.535,-36.98828,510.9383,Bitcoin,2024-01-11T16:30:06.5328633Z,1704990645866
42039.008,-13.527344,465.7922,Bitcoin,2024-01-11T16:31:02.8685626Z,1704990698771
42043.61,4.6015625,465.8432,Bitcoin,2024-01-11T16:32:02.6393208Z,1704990751778
42039.008,-4.6015625,465.7922,Bitcoin,2024-01-11T16:31:02.8685626Z,1704990754779
42043.61,4.6015625,465.8432,Bitcoin,2024-01-11T16:32:02.6393208Z,1704990755774
41893.598,-150.01172,283.61966,Bitcoin,2024-01-11T16:33:03.2863349Z,1704990804772
42043.61,150.01172,465.8432,Bitcoin,2024-01-11T16:32:02.6393208Z,1704990809769
41893.598,-150.01172,283.61966,Bitcoin,2024-01-11T16:33:03.2863349Z,1704990810781
41882.875,-10.722656,283.96588,Bitcoin,2024-01-11T16:34:02.1064963Z,1704990860779
41960.06,77.18359,327.28845,Bitcoin,2024-01-11T16:35:02.4414152Z,1704990910777
41882.875,-77.18359,283.96588,Bitcoin,2024-01-11T16:34:02.1064963Z,1704990911787
41960.06,77.18359,327.28845,Bitcoin,2024-01-11T16:35:02.4414152Z,1704990912771
41950.875,-9.183594,327.21683,Bitcoin,2024-01-11T16:35:02.4414152Z,1704990963784
41960.06,9.183594,327.28845,Bitcoin,2024-01-11T16:35:02.4414152Z,1704990966022
41950.875,-9.183594,327.21683,Bitcoin,2024-01-11T16:35:02.4414152Z,1704990966765
42098.395,147.51953,501.81284,Bitcoin,2024-01-11T16:36:09.2262308Z,1704991019785
42192.72,94.32422,695.75793,Bitcoin,2024-01-11T16:37:03.3788365Z,1704991072775
42302.55,109.83203,770.3294,Bitcoin,2024-01-11T16:38:01.922316Z,1704991127773
42347.17,44.621094,840.1679,Bitcoin,2024-01-11T16:39:06.4849782Z,1704991179763
42302.55,-44.621094,770.3294,Bitcoin,2024-01-11T16:38:01.922316Z,1704991184775
42347.17,44.621094,840.1679,Bitcoin,2024-01-11T16:39:06.4849782Z,1704991185778
